URL,productImage ,imageBack,Headline,Description ,price,rating
https://www.ikea.com/rs/sr/p/vihals-produzivi-sto-bela-90569097/,https://www.ikea.com/rs/sr/images/products/vihals-produzivi-sto-bela__1370484_pe958738_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vihals-produzivi-sto-bela__1414836_pe974921_s5.jpg?f=xxs,VIHALS,"Produživi sto, bela, 84/120x74 cm",9.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stockholm-stocic-za-kafu-orahov-furnir-70239710/,https://www.ikea.com/rs/sr/images/products/stockholm-stocic-za-kafu-orahov-furnir__0181245_pe332924_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stockholm-stocic-za-kafu-orahov-furnir__0212281_pe339545_s5.jpg?f=xxs,STOCKHOLM,"Stočić za kafu, orahov furnir, 180x59 cm",37.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/groetan-sto-borovina-smede-bajcovano-40610424/,https://www.ikea.com/rs/sr/images/products/groetan-sto-borovina-smede-bajcovano__1480033_pe1000141_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/groetan-sto-borovina-smede-bajcovano__1471383_pe997199_s5.jpg?f=xxs,GRÖTÅN,"Sto, borovina/smeđe bajcovano, 105 cm",17.999,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-im-orahovine-x-oblik-crnosiva-s99608264/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-orahovine-x-oblik-crnosiva__1486624_pe1002481_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-orahovine-x-oblik-crnosiva__1449023_pe989739_s5.jpg?f=xxs,SKÅLSTA,"Sto, im. orahovine/X oblik Crnosiva, 140x80 cm",14.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/kvistbro-sto-za-odlaganje-crna-90480401/,https://www.ikea.com/rs/sr/images/products/kvistbro-sto-za-odlaganje-crna__0915347_pe784726_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kvistbro-sto-za-odlaganje-crna__0915348_pe784727_s5.jpg?f=xxs,KVISTBRO,"Sto za odlaganje, crna, 44 cm",3.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/idanaes-pomocni-stocic-bela-00496048/,https://www.ikea.com/rs/sr/images/products/idanaes-pomocni-stocic-bela__1161089_pe889273_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/idanaes-pomocni-stocic-bela__1161087_pe889295_s5.jpg?f=xxs,IDANÄS,"Pomoćni stočić, bela, 46x36 cm",9.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stensele-ploca-stola-boja-antracita-90412898/,https://www.ikea.com/rs/sr/images/products/stensele-ploca-stola-boja-antracita__0680032_pe719772_s5.jpg?f=xxs,,STENSELE,"Ploča stola, boja antracita, 70 cm",6.499,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tonstad-sto-prljavobela-60599939/,https://www.ikea.com/rs/sr/images/products/tonstad-sto-prljavobela__1393508_pe966264_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tonstad-sto-prljavobela__1444196_pe987442_s5.jpg?f=xxs,TONSTAD,"Sto, prljavobela, 150x80 cm",21.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/strandtorp-produzivi-sto-smeda-80388587/,https://www.ikea.com/rs/sr/images/products/strandtorp-produzivi-sto-smeda__0926900_pe789586_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/strandtorp-produzivi-sto-smeda__1340370_pe948563_s5.jpg?f=xxs,STRANDTORP,"Produživi sto, smeđa, 150/205/260x95 cm",72.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/loevbacken-pomocni-stocic-zagasitosmeda-80270125/,https://www.ikea.com/rs/sr/images/products/loevbacken-pomocni-stocic-zagasitosmeda__0731794_pe738454_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/loevbacken-pomocni-stocic-zagasitosmeda__0836346_pe618845_s5.jpg?f=xxs,LÖVBACKEN,"Pomoćni stočić, zagasitosmeđa, 77x39 cm",7.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tonstad-produzivi-sto-hrastov-furnir-40593882/,https://www.ikea.com/rs/sr/images/products/tonstad-produzivi-sto-hrastov-furnir__1467536_pe995761_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tonstad-produzivi-sto-hrastov-furnir__1444665_pe987603_s5.jpg?f=xxs,TONSTAD,"Produživi sto, hrastov furnir, 140/196x85 cm",34.999,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-svetla-sivobez-x-oblik-crnosiva-s19608263/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-svetla-sivobez-x-oblik-crnosiva__1486613_pe1002471_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-svetla-sivobez-x-oblik-crnosiva__1449039_pe989723_s5.jpg?f=xxs,SKÅLSTA,"Sto, svetla sivobež/X oblik Crnosiva, 140x80 cm",14.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-noga-stola-pravo-svetla-sivobez-90611652/,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-pravo-svetla-sivobez__1426307_pe979745_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-pravo-svetla-sivobez__1449045_pe989728_s5.jpg?f=xxs,SKÅLSTA,"Noga stola, pravo svetla sivobež",6.000,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stensele-sto-boja-antracita-boja-antracita-s79288230/,https://www.ikea.com/rs/sr/images/products/stensele-sto-boja-antracita-boja-antracita__0662009_pe711689_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stensele-sto-boja-antracita-boja-antracita__1340291_pe948534_s5.jpg?f=xxs,STENSELE,"Sto, boja antracita/boja antracita, 70 cm",16.499,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naesinge-sto-bela-70587506/,https://www.ikea.com/rs/sr/images/products/naesinge-sto-bela__1393642_pe966305_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naesinge-sto-bela__1445378_pe988178_s5.jpg?f=xxs,NÄSINGE,"Sto, bela, 130x80 cm",19.999,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vitteryd-podesivi-stocic-za-kafu-bela-20530065/,https://www.ikea.com/rs/sr/images/products/vitteryd-podesivi-stocic-za-kafu-bela__1213700_pe911226_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vitteryd-podesivi-stocic-za-kafu-bela__1485992_pe1002250_s5.jpg?f=xxs,VITTERYD,"Podesivi stočić za kafu, bela, 97 cm",17.999,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/alhult-produzivi-sto-bez-smeda-40597922/,https://www.ikea.com/rs/sr/images/products/alhult-produzivi-sto-bez-smeda__1403277_pe969284_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/alhult-produzivi-sto-bez-smeda__1447085_pe988963_s5.jpg?f=xxs,ÅLHULT,"Produživi sto, bež/smeđa, 170/220x80 cm",24.999,Pregled: 4.1 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stockholm-2025-pomocni-stocic-borov-furnir-natur-90586563/,https://www.ikea.com/rs/sr/images/products/stockholm-2025-pomocni-stocic-borov-furnir-natur__1362703_pe955301_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stockholm-2025-pomocni-stocic-borov-furnir-natur__1425014_ph203042_s5.jpg?f=xxs,STOCKHOLM 2025,"Pomoćni stočić, borov furnir natur, 40 cm",7.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/sandared-tabure-siva-00385309/,https://www.ikea.com/rs/sr/images/products/sandared-tabure-siva__0561032_pe662663_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/sandared-tabure-siva__0934618_ph159223_s5.jpg?f=xxs,SANDARED,"Tabure, siva, 56 cm",9.999,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/danderyd-sto-na-rasklapanje-hrastov-furnir-bela-10516121/,https://www.ikea.com/rs/sr/images/products/danderyd-sto-na-rasklapanje-hrastov-furnir-bela__1054451_pe847703_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/danderyd-sto-na-rasklapanje-hrastov-furnir-bela__1357414_pe953565_s5.jpg?f=xxs,DANDERYD,"Sto na rasklapanje, hrastov furnir/bela, 74/134x80 cm",24.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittsjoe-set-stocica-2-kom-crnosmeda-staklo-80215332/,https://www.ikea.com/rs/sr/images/products/vittsjoe-set-stocica-2-kom-crnosmeda-staklo__1419821_pe977132_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittsjoe-set-stocica-2-kom-crnosmeda-staklo__1438193_pe984637_s5.jpg?f=xxs,VITTSJÖ,"Set stočića, 2 kom., crnosmeđa/staklo, 90x50 cm",5.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-noga-stola-ukosnica-crnosiva-30611848/,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-ukosnica-crnosiva__1426304_pe979743_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-ukosnica-crnosiva__1449025_pe989740_s5.jpg?f=xxs,SKÅLSTA,"Noga stola, ukosnica Crnosiva",6.000,
https://www.ikea.com/rs/sr/p/hol-sto-za-odlaganje-bagrem-50161321/,https://www.ikea.com/rs/sr/images/products/hol-sto-za-odlaganje-bagrem__0104310_pe251255_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/hol-sto-za-odlaganje-bagrem__0835868_pe601402_s5.jpg?f=xxs,HOL,"Sto za odlaganje, bagrem, 98x50 cm",8.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naesinge-sto-na-preklop-s-odlaganjem-bela-20587537/,https://www.ikea.com/rs/sr/images/products/naesinge-sto-na-preklop-s-odlaganjem-bela__1393634_pe966297_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naesinge-sto-na-preklop-s-odlaganjem-bela__1445406_pe988197_s5.jpg?f=xxs,NÄSINGE,"Sto na preklop s odlaganjem, bela, 48/104/159x85 cm",22.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/jakobsfors-stocic-za-kafu-tamnosmeda-bajcovani-hrastov-furnir-50515167/,https://www.ikea.com/rs/sr/images/products/jakobsfors-stocic-za-kafu-tamnosmeda-bajcovani-hrastov-furnir__1108164_pe869323_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/jakobsfors-stocic-za-kafu-tamnosmeda-bajcovani-hrastov-furnir__1108167_pe869324_s5.jpg?f=xxs,JAKOBSFORS,"Stočić za kafu, tamnosmeđa bajcovani hrastov furnir, 80 cm",12.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/voxloev-trpezarijski-sto-svetli-bambus-40434322/,https://www.ikea.com/rs/sr/images/products/voxloev-trpezarijski-sto-svetli-bambus__0997396_pe822660_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/voxloev-trpezarijski-sto-svetli-bambus__0997397_pe822659_s5.jpg?f=xxs,VOXLÖV,"Trpezarijski sto, svetli bambus, 180x90 cm",34.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naesinge-produzivi-sto-bela-00587492/,https://www.ikea.com/rs/sr/images/products/naesinge-produzivi-sto-bela__1393644_pe966301_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naesinge-produzivi-sto-bela__1445369_pe988172_s5.jpg?f=xxs,NÄSINGE,"Produživi sto, bela, 130/190x80 cm",24.999,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tarsele-produzivi-sto-hrastov-furnir-crna-70581359/,https://www.ikea.com/rs/sr/images/products/tarsele-produzivi-sto-hrastov-furnir-crna__0916857_pe785431_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tarsele-produzivi-sto-hrastov-furnir-crna__0944977_pe797515_s5.jpg?f=xxs,TARSELE,"Produživi sto, hrastov furnir/crna, 150/200x80 cm",59.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froetorp-stocic-za-kafu-bela-hromirano-bela-staklo-70622091/,https://www.ikea.com/rs/sr/images/products/froetorp-stocic-za-kafu-bela-hromirano-bela-staklo__1477099_pe999112_s5.jpg?f=xxs,,FRÖTORP,"Stočić za kafu, bela hromirano/bela staklo, 88 cm",17.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/holmerud-pomocni-stocic-im-hrastovine-40541421/,https://www.ikea.com/rs/sr/images/products/holmerud-pomocni-stocic-im-hrastovine__1193662_pe901564_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/holmerud-pomocni-stocic-im-hrastovine__1246979_pe922426_s5.jpg?f=xxs,HOLMERUD,"Pomoćni stočić, im. hrastovine, 80x31 cm",5.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/torsjoe-stocic-za-kafu-imitacija-zlata-staklo-50590406/,https://www.ikea.com/rs/sr/images/products/torsjoe-stocic-za-kafu-imitacija-zlata-staklo__1362929_pe955365_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/torsjoe-stocic-za-kafu-imitacija-zlata-staklo__1362928_pe955366_s5.jpg?f=xxs,TORSJÖ,"Stočić za kafu, imitacija zlata/staklo, 88 cm",12.999,Pregled: 4.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skansnaes-produzivi-sto-svetla-bukovina-furnir-00565763/,https://www.ikea.com/rs/sr/images/products/skansnaes-produzivi-sto-svetla-bukovina-furnir__1262382_pe927050_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skansnaes-produzivi-sto-svetla-bukovina-furnir__1341128_pe948648_s5.jpg?f=xxs,SKANSNÄS,"Produživi sto, svetla bukovina/furnir, 150/205x90 cm",59.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-noga-stola-x-oblik-crnosiva-10611651/,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-x-oblik-crnosiva__1426311_pe979749_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-noga-stola-x-oblik-crnosiva__1449023_pe989739_s5.jpg?f=xxs,SKÅLSTA,"Noga stola, X oblik Crnosiva",8.000,
https://www.ikea.com/rs/sr/p/vihals-nocni-stocic-bela-80488737/,https://www.ikea.com/rs/sr/images/products/vihals-nocni-stocic-bela__1038845_pe839899_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vihals-nocni-stocic-bela__1051537_pe845589_s5.jpg?f=xxs,VIHALS,"Noćni stočić, bela, 37x37 cm",3.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/setskog-nocni-stocic-crna-70338041/,https://www.ikea.com/rs/sr/images/products/setskog-nocni-stocic-crna__0624431_pe691838_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/setskog-nocni-stocic-crna__0858406_pe646880_s5.jpg?f=xxs,SETSKOG,"Noćni stočić, crna, 45x35 cm",4.499,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-tamnosiva-zelena-im-mermera-x-oblik-crnosiva-s39590766/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-tamnosiva-zelena-im-mermera-x-oblik-crnosiva__1440356_pe985709_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-tamnosiva-zelena-im-mermera-x-oblik-crnosiva__1517013_pe1012072_s5.jpg?f=xxs,SKÅLSTA,"Sto, tamnosiva-zelena im. mermera/X oblik Crnosiva, 140x80 cm",14.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/danderyd-trpezarijski-sto-bela-40568726/,https://www.ikea.com/rs/sr/images/products/danderyd-trpezarijski-sto-bela__1198595_pe904135_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/danderyd-trpezarijski-sto-bela__1198594_pe904134_s5.jpg?f=xxs,DANDERYD,"Trpezarijski sto, bela, 130x80 cm",17.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/rosentorp-produzivi-sto-crna-80589901/,https://www.ikea.com/rs/sr/images/products/rosentorp-produzivi-sto-crna__1434530_pe983582_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/rosentorp-produzivi-sto-crna__1448102_pe989488_s5.jpg?f=xxs,ROSENTORP,"Produživi sto, crna, 155/215x87 cm",39.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/idanaes-stocic-za-kafu-bela-20487873/,https://www.ikea.com/rs/sr/images/products/idanaes-stocic-za-kafu-bela__1161069_pe889277_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/idanaes-stocic-za-kafu-bela__1161067_pe889275_s5.jpg?f=xxs,IDANÄS,"Stočić za kafu, bela, 107x55 cm",27.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stockholm-2025-sto-hrastov-furnir-hrastov-furnir-s79579984/,https://www.ikea.com/rs/sr/images/products/stockholm-2025-sto-hrastov-furnir-hrastov-furnir__1373060_pe959872_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stockholm-2025-sto-hrastov-furnir-hrastov-furnir__1425181_ph203262_s5.jpg?f=xxs,STOCKHOLM 2025,"Sto, hrastov furnir/hrastov furnir, 230x90 cm",69.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froetorp-stoc-za-kafu-pomocni-stoc-2-kom-bela-hromirano-bela-staklo-s89618188/,https://www.ikea.com/rs/sr/images/products/froetorp-stoc-za-kafu-pomocni-stoc-2-kom-bela-hromirano-bela-staklo__1477097_pe999111_s5.jpg?f=xxs,,FRÖTORP,"Stoč. za kafu/pomoćni stoč. 2 kom., bela hromirano/bela staklo",27.998,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/nackanaes-sto-bagrem-40511056/,https://www.ikea.com/rs/sr/images/products/nackanaes-sto-bagrem__1106462_pe868734_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/nackanaes-sto-bagrem__1127601_pe879142_s5.jpg?f=xxs,NACKANÄS,"Sto, bagrem, 140x76 cm",24.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skogsta-sto-bagrem-crna-00452643/,https://www.ikea.com/rs/sr/images/products/skogsta-sto-bagrem-crna__1499852_pe1006831_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skogsta-sto-bagrem-crna__1469329_pe996485_s5.jpg?f=xxs,SKOGSTA,"Sto, bagrem/crna, 160x81x74 cm",34.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-im-hrastovine-ukosnica-crnosiva-s89608288/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-hrastovine-ukosnica-crnosiva__1486614_pe1002472_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-hrastovine-ukosnica-crnosiva__1449036_pe989746_s5.jpg?f=xxs,SKÅLSTA,"Sto, im. hrastovine/ukosnica Crnosiva, 140x80 cm",12.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stockholm-2025-stocic-za-kafu-hrastov-furnir-staklo-20586552/,https://www.ikea.com/rs/sr/images/products/stockholm-2025-stocic-za-kafu-hrastov-furnir-staklo__1362696_pe955296_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stockholm-2025-stocic-za-kafu-hrastov-furnir-staklo__1424982_ph203250_s5.jpg?f=xxs,STOCKHOLM 2025,"Stočić za kafu, hrastov furnir staklo",24.999,Pregled: 4.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-im-orahovine-ukosnica-crnosiva-s69608289/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-orahovine-ukosnica-crnosiva__1486619_pe1002477_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-orahovine-ukosnica-crnosiva__1449038_pe989747_s5.jpg?f=xxs,SKÅLSTA,"Sto, im. orahovine/ukosnica Crnosiva, 140x80 cm",12.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/baggboda-pomocni-stocic-svetlozuta-20555089/,https://www.ikea.com/rs/sr/images/products/baggboda-pomocni-stocic-svetlozuta__1265556_pe927742_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/baggboda-pomocni-stocic-svetlozuta__1272579_ph195682_s5.jpg?f=xxs,BAGGBODA,"Pomoćni stočić, svetložuta, 71x50 cm",8.499,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/aesperoed-pomocni-stocic-crna-staklo-crna-10462180/,https://www.ikea.com/rs/sr/images/products/aesperoed-pomocni-stocic-crna-staklo-crna__0816819_pe773696_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/aesperoed-pomocni-stocic-crna-staklo-crna__1236931_pe917775_s5.jpg?f=xxs,ÄSPERÖD,"Pomoćni stočić, crna/staklo crna, 45 cm",7.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/hakanskaer-stocic-za-kafu-napolju-svetlosmede-bajcovano-70597162/,https://www.ikea.com/rs/sr/images/products/hakanskaer-stocic-za-kafu-napolju-svetlosmede-bajcovano__1453921_pe991428_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/hakanskaer-stocic-za-kafu-napolju-svetlosmede-bajcovano__1503648_pe1007935_s5.jpg?f=xxs,HÅKANSKÄR,"Stočić za kafu, napolju/svetlosmeđe bajcovano, 80x64 cm",9.999,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/gladom-posluzavnik-stocic-bela-70337819/,https://www.ikea.com/rs/sr/images/products/gladom-posluzavnik-stocic-bela__0470732_pe612912_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/gladom-posluzavnik-stocic-bela__0836821_pe709866_s5.jpg?f=xxs,GLADOM,"Poslužavnik-stočić, bela, 45x53 cm",1.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tranered-pomocni-stocic-crna-30609001/,https://www.ikea.com/rs/sr/images/products/tranered-pomocni-stocic-crna__1478960_pe999903_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tranered-pomocni-stocic-crna__1497536_pe1006044_s5.jpg?f=xxs,TRANERED,"Pomoćni stočić, crna",9.999,
https://www.ikea.com/rs/sr/p/nordviken-produzivi-sto-bela-40368713/,https://www.ikea.com/rs/sr/images/products/nordviken-produzivi-sto-bela__0714242_pe729980_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/nordviken-produzivi-sto-bela__0747585_pe744605_s5.jpg?f=xxs,NORDVIKEN,"Produživi sto, bela, 210/289x105 cm",74.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/guttane-stocic-za-kafu-hrastovina-10587712/,https://www.ikea.com/rs/sr/images/products/guttane-stocic-za-kafu-hrastovina__1369155_pe958055_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/guttane-stocic-za-kafu-hrastovina__1392298_ph201020_s5.jpg?f=xxs,GUTTANE,"Stočić za kafu, hrastovina, 116x39 cm",17.999,Pregled: 3.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tonstad-stocic-za-kafu-hrastov-furnir-10489311/,https://www.ikea.com/rs/sr/images/products/tonstad-stocic-za-kafu-hrastov-furnir__1319540_pe940959_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tonstad-stocic-za-kafu-hrastov-furnir__1362480_pe955243_s5.jpg?f=xxs,TONSTAD,"Stočić za kafu, hrastov furnir, 84x82 cm",17.999,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/skalsta-sto-im-hrastovine-pravo-svetla-sivobez-s39608337/,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-hrastovine-pravo-svetla-sivobez__1486616_pe1002474_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/skalsta-sto-im-hrastovine-pravo-svetla-sivobez__1449045_pe989728_s5.jpg?f=xxs,SKÅLSTA,"Sto, im. hrastovine/pravo svetla sivobež, 140x80 cm",12.999,Pregled: 4.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/stockholm-2025-sto-hrastov-furnir-hrastov-furnir-s49579985/,https://www.ikea.com/rs/sr/images/products/stockholm-2025-sto-hrastov-furnir-hrastov-furnir__1373056_pe959868_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/stockholm-2025-sto-hrastov-furnir-hrastov-furnir__1425175_ph203096_s5.jpg?f=xxs,STOCKHOLM 2025,"Sto, hrastov furnir/hrastov furnir, 115 cm",49.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/oestavall-podesivi-stocic-za-kafu-crna-40534152/,https://www.ikea.com/rs/sr/images/products/oestavall-podesivi-stocic-za-kafu-crna__1213707_pe911231_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/oestavall-podesivi-stocic-za-kafu-crna__1486001_pe1002252_s5.jpg?f=xxs,ÖSTAVALL,"Podesivi stočić za kafu, crna, 90 cm",14.999,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/lisabo-stocic-za-kafu-jasenov-furnir-70297658/,https://www.ikea.com/rs/sr/images/products/lisabo-stocic-za-kafu-jasenov-furnir__0735609_pe740032_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/lisabo-stocic-za-kafu-jasenov-furnir__0835588_pe601380_s5.jpg?f=xxs,LISABO,"Stočić za kafu, jasenov furnir, 118x50 cm",15.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
